unit,n_donors,n_pre_fit_days,n_post_days,pre_rmspe,post_rmspe,post_pre_rmspe_ratio,cumulative_scaled_throughput_loss,mean_daily_scaled_throughput_loss,top_weight_slug,top_weight,effective_n_weights,placebo_type,donor_pool,placebo_fold,placebo_start,placebo_end,fit_status,fit_warning
bohai_strait,21,1115,130,0.23207462535015985,0.22405504060860326,0.9654439397264718,3.9938334730488925,0.03072179594652994,malacca_strait,0.2862257503891313,6.378182597664263,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
bosporus_strait,21,1115,130,0.21693939409081572,0.2539404589739298,1.1705594552717549,-1.2854820028621008,-0.009888323098939236,malacca_strait,0.3026590470197492,5.893318572809121,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
dover_strait,21,1115,130,0.14739873199676132,0.16054851367014655,1.089212312041288,-6.456385422352526,-0.04966450324886559,malacca_strait,0.3281665819234537,6.7325939976495475,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
kerch_strait,21,1115,130,1.1135715044173842,0.8130286716309415,0.7301090845138989,1.5407099533191424,0.011851615025531864,luzon_strait,0.2827171808623023,5.061727794459348,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
korea_strait,21,1115,130,0.17674087618899678,0.1588954118703418,0.8990303505139805,2.1561077936516324,0.01658544456655102,malacca_strait,0.2956247361316817,6.895823609788958,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
lombok_strait,21,1115,130,0.3540669859443939,0.3723900534432263,1.051750285189566,-4.73270250754806,-0.03640540390421585,malacca_strait,0.252907400343321,7.627018184939058,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
luzon_strait,21,1115,130,0.28004363241786384,0.2750295201775992,0.9820952463836674,23.316795817190574,0.1793599678245429,taiwan_strait,0.181795441229216,9.7535176802848,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
magellan_strait,21,1115,130,0.960991135892452,1.045909962956176,1.0883658796549271,-6.0494524986528235,-0.0465342499896371,dover_strait,0.31019622442622036,6.194470086214133,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
makassar_strait,21,1115,130,0.4158922697197504,0.3485250745075794,0.8380176788148371,8.851943214591792,0.06809187088147532,malacca_strait,0.38757263143115683,4.781648551550301,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
malacca_strait,21,1115,130,0.12224951736790486,0.10991927593071622,0.8991387311568577,1.4007479271209393,0.010774984054776456,dover_strait,0.2279033391410638,8.71820826239032,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
mindoro_strait,21,1115,130,0.5143054930385382,0.5012948017315813,0.9747024064820127,29.40130300077321,0.226163869236717,malacca_strait,0.1550366871866476,10.023659028442168,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
mona_passage,21,1115,130,0.629223608220334,0.6215263773618951,0.9877670978045319,-8.339253338386502,-0.0641481026029731,luzon_strait,0.194031627541558,9.150186473938701,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
ombai_strait,21,1115,130,0.4701922497650294,0.429075720222123,0.9125537914258398,3.3165448010346372,0.025511883084881826,dover_strait,0.2896708814190742,5.927716422618377,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
oresund_strait,21,1115,130,0.2914373957562517,0.327627869651897,1.1241792385693488,-13.572916035851907,-0.10440704642963006,malacca_strait,0.27813344287640124,7.228506391944584,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
sunda_strait,21,1115,130,0.29014775746232624,0.28181599157525783,0.9712844036433739,2.780685178833234,0.021389885991024878,dover_strait,0.295085554024731,5.40596574857431,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
taiwan_strait,21,1115,130,0.20467005731656224,0.17810285451190727,0.8701949706128064,-4.937363690889644,-0.03797972069915111,malacca_strait,0.2786114621729642,7.454248983605635,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
torres_strait,21,1115,130,0.674414042568587,0.6659548770413309,0.9874570145440058,-3.605016998550099,-0.027730899988846917,dover_strait,0.3121445597017219,6.102950361671659,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
tsugaru_strait,21,1115,130,0.40075111558460225,0.5050901244684272,1.2603586236600206,-13.209293724217272,-0.10160995172474824,korea_strait,0.2386812898616543,6.442124237825234,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
windward_passage,21,1115,130,0.7159629682744446,0.621983871344876,0.8687374890965809,14.418431362927134,0.11091101048405487,dover_strait,0.22765814288011182,6.5257959954286004,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
yucatan_channel,21,1115,130,0.22717285304446652,0.219058807807002,0.9642825050232727,-10.327590328393942,-0.07944300252610725,malacca_strait,0.23322636319757406,7.695093714926805,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
balabac_strait,21,1265,130,0.518012652042819,0.5047087719328643,0.974317461055266,27.005726617777214,0.20773635859828626,taiwan_strait,0.19092430486884138,10.240797785504764,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
bering_strait,21,1265,130,2.371554298494744,4.454352271188513,1.8782417396117588,-315.17874317916187,-2.4244518706089373,lombok_strait,0.40578422284993215,3.8763530243437914,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
bohai_strait,21,1265,130,0.23160067746925492,0.20534230304069337,0.8866222037193853,-3.570804880755487,-0.027467729851965286,malacca_strait,0.296761001989161,5.841514029668263,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
bosporus_strait,21,1265,130,0.22063042643419978,0.19007378404393174,0.8615030443256603,-0.9279343392427188,-0.0071379564557132215,malacca_strait,0.3002791194985673,5.756910500169157,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
dover_strait,21,1265,130,0.14809487909243535,0.1511923563002984,1.0209154916553849,4.54330658002235,0.03494851215401808,malacca_strait,0.32759673394952005,6.715158052196273,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
kerch_strait,21,1265,130,1.0898882225394453,1.053309994112112,0.9664385506046612,-81.07818984820555,-0.6236783834477351,taiwan_strait,0.2735688222140372,5.172108809626428,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
korea_strait,21,1265,130,0.17500005459239817,0.15505924308302946,0.8860525412074076,6.529691450034743,0.05022839576949802,malacca_strait,0.2955960036450524,6.811322709308731,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
lombok_strait,21,1265,130,0.3546332372402137,0.3408687683811925,0.9611867489744125,-2.197558438101791,-0.016904295677706085,malacca_strait,0.24347451416185956,7.2910699164036235,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
luzon_strait,21,1265,130,0.28434264481786814,0.3244204776973374,1.1409490753845262,23.147227360002972,0.17805559507694593,taiwan_strait,0.18186696083327195,9.592541744994099,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
magellan_strait,21,1265,130,0.9688388953674154,0.9298986436059976,0.9598072992861725,-19.494609357451107,-0.1499585335188547,dover_strait,0.33001084763957333,5.4698699989196315,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
makassar_strait,21,1265,130,0.41437259877143473,0.395674260853763,0.9548755444421034,10.199303451148024,0.07845618039344635,malacca_strait,0.4136591799278762,4.460357534862926,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
malacca_strait,21,1265,130,0.1213491584445301,0.1317981415346445,1.086106761876645,-0.6626904881948298,-0.0050976191399602295,dover_strait,0.2229495652694061,8.83666802579727,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
mindoro_strait,21,1265,130,0.5303432074613909,0.4753671661546537,0.8963387471861993,25.379136395714802,0.1952241261208831,luzon_strait,0.16666973351377773,9.289798571277979,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
mona_passage,21,1265,130,0.6295837713949639,0.6572756988024223,1.0439845000230892,2.11792666722046,0.016291743594003538,korea_strait,0.24662300811561363,7.912402207638134,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
ombai_strait,21,1265,130,0.47070298346713113,0.5154641110716831,1.095094208400482,6.149464031326559,0.04730356947174276,dover_strait,0.3008703191470972,5.8619658727532915,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
oresund_strait,21,1265,130,0.2932385730498722,0.3046433101957218,1.0388923497588767,1.2450787857053704,0.009577529120810542,malacca_strait,0.2986851548286078,6.774081973936893,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
sunda_strait,21,1265,130,0.28945386673683626,0.32106602023751196,1.1092130979525543,-10.240936509166522,-0.07877643468589632,dover_strait,0.2973157154569381,5.018239903472892,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
taiwan_strait,21,1265,130,0.20096890454848979,0.2607911115472472,1.297668970894567,-2.05611246121072,-0.015816249701620922,malacca_strait,0.27438996329109,7.520129456440232,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
torres_strait,21,1265,130,0.671974405148887,0.7108445049225268,1.0578446135385582,-3.1500700695113473,-0.024231308227010362,dover_strait,0.3270131808203136,5.912519604331197,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
tsugaru_strait,21,1265,130,0.40832069628621187,0.35419965581981205,0.8674545744101501,-17.727855701876415,-0.13636812078366473,dover_strait,0.25584810754078746,6.046622743559185,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
windward_passage,21,1265,130,0.7184404898087379,0.754187231938253,1.0497560238274315,-3.490462253447639,-0.026849709641904914,taiwan_strait,0.255741904572973,6.221416396155826,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
yucatan_channel,21,1265,130,0.22371796334869354,0.21265605945477573,0.9505542437078404,-7.626973049206946,-0.05866902345543804,malacca_strait,0.24326277265319027,7.3309142242460625,donor_in_time,low_contamination_donors,placebo_31,2025-06-19,2025-10-26,computed,
