donor_slug,weight,unit,value_col
oresund_strait,0.012151662453030367,strait_of_hormuz,capacity_tanker
sunda_strait,0.0,strait_of_hormuz,capacity_tanker
taiwan_strait,0.13052814435052595,strait_of_hormuz,capacity_tanker
tsugaru_strait,0.04087453407910352,strait_of_hormuz,capacity_tanker
windward_passage,0.010633845350531754,strait_of_hormuz,capacity_tanker
yucatan_channel,0.03660468252862472,strait_of_hormuz,capacity_tanker
bering_strait,0.0,balabac_strait,capacity_tanker
bohai_strait,0.0,balabac_strait,capacity_tanker
bosporus_strait,0.0,balabac_strait,capacity_tanker
dover_strait,0.12418290340919061,balabac_strait,capacity_tanker
kerch_strait,0.0,balabac_strait,capacity_tanker
korea_strait,0.0,balabac_strait,capacity_tanker
lombok_strait,0.0,balabac_strait,capacity_tanker
luzon_strait,0.11547262429964379,balabac_strait,capacity_tanker
magellan_strait,0.010850794829208081,balabac_strait,capacity_tanker
makassar_strait,0.011446614979384422,balabac_strait,capacity_tanker
malacca_strait,0.5203384761170105,balabac_strait,capacity_tanker
mindoro_strait,0.0,balabac_strait,capacity_tanker
mona_passage,0.0,balabac_strait,capacity_tanker
ombai_strait,0.05236386154070395,balabac_strait,capacity_tanker
oresund_strait,0.0,balabac_strait,capacity_tanker
sunda_strait,0.07577334611082685,balabac_strait,capacity_tanker
taiwan_strait,0.0,balabac_strait,capacity_tanker
tsugaru_strait,0.0,balabac_strait,capacity_tanker
windward_passage,0.08957137871403217,balabac_strait,capacity_tanker
yucatan_channel,0.0,balabac_strait,capacity_tanker
balabac_strait,0.0,bering_strait,capacity_tanker
bohai_strait,0.0,bering_strait,capacity_tanker
bosporus_strait,0.0,bering_strait,capacity_tanker
dover_strait,0.0,bering_strait,capacity_tanker
kerch_strait,0.0,bering_strait,capacity_tanker
korea_strait,0.20091250119475526,bering_strait,capacity_tanker
lombok_strait,0.0,bering_strait,capacity_tanker
luzon_strait,0.0,bering_strait,capacity_tanker
magellan_strait,0.0,bering_strait,capacity_tanker
makassar_strait,0.0,bering_strait,capacity_tanker
malacca_strait,0.0,bering_strait,capacity_tanker
mindoro_strait,0.0,bering_strait,capacity_tanker
mona_passage,0.0029771366644177075,bering_strait,capacity_tanker
ombai_strait,0.0,bering_strait,capacity_tanker
oresund_strait,0.0,bering_strait,capacity_tanker
sunda_strait,0.0,bering_strait,capacity_tanker
taiwan_strait,0.31944667373801705,bering_strait,capacity_tanker
tsugaru_strait,0.17025805313694564,bering_strait,capacity_tanker
windward_passage,0.22995750600724388,bering_strait,capacity_tanker
yucatan_channel,0.07644812925862049,bering_strait,capacity_tanker
balabac_strait,0.0,bohai_strait,capacity_tanker
bering_strait,0.0015791149299264986,bohai_strait,capacity_tanker
bosporus_strait,0.044472802415285305,bohai_strait,capacity_tanker
dover_strait,0.29127816538336854,bohai_strait,capacity_tanker
kerch_strait,0.012762435643699485,bohai_strait,capacity_tanker
korea_strait,0.09285539675020789,bohai_strait,capacity_tanker
lombok_strait,0.03750346724781951,bohai_strait,capacity_tanker
luzon_strait,0.1209951082359384,bohai_strait,capacity_tanker
magellan_strait,0.005072021563329342,bohai_strait,capacity_tanker
makassar_strait,0.0,bohai_strait,capacity_tanker
malacca_strait,0.07333122236877512,bohai_strait,capacity_tanker
mindoro_strait,0.012995479935438814,bohai_strait,capacity_tanker
mona_passage,0.027805974266883405,bohai_strait,capacity_tanker
ombai_strait,0.01977131981792344,bohai_strait,capacity_tanker
oresund_strait,0.015042537279692906,bohai_strait,capacity_tanker
sunda_strait,0.025200460100936253,bohai_strait,capacity_tanker
taiwan_strait,0.0928794641023025,bohai_strait,capacity_tanker
tsugaru_strait,0.0,bohai_strait,capacity_tanker
windward_passage,0.01822325959634052,bohai_strait,capacity_tanker
yucatan_channel,0.10823177036213207,bohai_strait,capacity_tanker
balabac_strait,0.0,bosporus_strait,capacity_tanker
bering_strait,0.0,bosporus_strait,capacity_tanker
bohai_strait,0.044777675755776125,bosporus_strait,capacity_tanker
dover_strait,0.2081735988668461,bosporus_strait,capacity_tanker
kerch_strait,0.00347993933647777,bosporus_strait,capacity_tanker
korea_strait,0.09758100101738444,bosporus_strait,capacity_tanker
lombok_strait,0.06871420621864928,bosporus_strait,capacity_tanker
luzon_strait,0.0755263061724364,bosporus_strait,capacity_tanker
magellan_strait,0.020413119615685107,bosporus_strait,capacity_tanker
makassar_strait,0.012954921265001978,bosporus_strait,capacity_tanker
malacca_strait,0.2012981927879414,bosporus_strait,capacity_tanker
mindoro_strait,0.015614400568399956,bosporus_strait,capacity_tanker
mona_passage,0.006559275132190341,bosporus_strait,capacity_tanker
ombai_strait,0.0,bosporus_strait,capacity_tanker
oresund_strait,0.012448538097628779,bosporus_strait,capacity_tanker
sunda_strait,0.0,bosporus_strait,capacity_tanker
taiwan_strait,0.14291654912909346,bosporus_strait,capacity_tanker
tsugaru_strait,0.0,bosporus_strait,capacity_tanker
windward_passage,0.0,bosporus_strait,capacity_tanker
yucatan_channel,0.08954227603648882,bosporus_strait,capacity_tanker
balabac_strait,0.014901041832616422,dover_strait,capacity_tanker
bering_strait,0.0,dover_strait,capacity_tanker
bohai_strait,0.11985539162488956,dover_strait,capacity_tanker
bosporus_strait,0.07941659230061524,dover_strait,capacity_tanker
kerch_strait,0.0011700292437793187,dover_strait,capacity_tanker
korea_strait,0.05444574753381956,dover_strait,capacity_tanker
lombok_strait,0.0,dover_strait,capacity_tanker
luzon_strait,0.06426991308279639,dover_strait,capacity_tanker
magellan_strait,0.0,dover_strait,capacity_tanker
makassar_strait,0.013614636733019981,dover_strait,capacity_tanker
malacca_strait,0.317913375855448,dover_strait,capacity_tanker
mindoro_strait,0.03505853856260236,dover_strait,capacity_tanker
mona_passage,0.0,dover_strait,capacity_tanker
ombai_strait,0.018345326143903613,dover_strait,capacity_tanker
oresund_strait,0.01289103181454596,dover_strait,capacity_tanker
sunda_strait,0.017815034747172876,dover_strait,capacity_tanker
taiwan_strait,0.06769017696377508,dover_strait,capacity_tanker
tsugaru_strait,0.04271463020294428,dover_strait,capacity_tanker
windward_passage,0.0015512813641302507,dover_strait,capacity_tanker
yucatan_channel,0.13834725199394118,dover_strait,capacity_tanker
balabac_strait,0.0,kerch_strait,capacity_tanker
bering_strait,0.0,kerch_strait,capacity_tanker
bohai_strait,0.12710388374708437,kerch_strait,capacity_tanker
bosporus_strait,0.0,kerch_strait,capacity_tanker
dover_strait,0.0,kerch_strait,capacity_tanker
korea_strait,0.0,kerch_strait,capacity_tanker
lombok_strait,0.0,kerch_strait,capacity_tanker
luzon_strait,0.0,kerch_strait,capacity_tanker
magellan_strait,0.0,kerch_strait,capacity_tanker
makassar_strait,0.0,kerch_strait,capacity_tanker
malacca_strait,0.0,kerch_strait,capacity_tanker
mindoro_strait,0.0,kerch_strait,capacity_tanker
mona_passage,0.0,kerch_strait,capacity_tanker
ombai_strait,0.0,kerch_strait,capacity_tanker
oresund_strait,0.1105686845358392,kerch_strait,capacity_tanker
sunda_strait,0.06457585141062763,kerch_strait,capacity_tanker
taiwan_strait,0.2618298265974516,kerch_strait,capacity_tanker
tsugaru_strait,0.2874863756110994,kerch_strait,capacity_tanker
windward_passage,0.14843537809789778,kerch_strait,capacity_tanker
yucatan_channel,0.0,kerch_strait,capacity_tanker
balabac_strait,0.006584961350503054,korea_strait,capacity_tanker
bering_strait,0.011141523744898709,korea_strait,capacity_tanker
bohai_strait,0.06986887686395339,korea_strait,capacity_tanker
bosporus_strait,0.07247465119881723,korea_strait,capacity_tanker
dover_strait,0.10072875941359098,korea_strait,capacity_tanker
kerch_strait,0.0,korea_strait,capacity_tanker
lombok_strait,0.04309419139441394,korea_strait,capacity_tanker
luzon_strait,0.06724718711306214,korea_strait,capacity_tanker
magellan_strait,0.009285661930169406,korea_strait,capacity_tanker
makassar_strait,0.0,korea_strait,capacity_tanker
malacca_strait,0.30637079446836113,korea_strait,capacity_tanker
mindoro_strait,0.0,korea_strait,capacity_tanker
mona_passage,0.013232672305134316,korea_strait,capacity_tanker
ombai_strait,0.0,korea_strait,capacity_tanker
oresund_strait,0.0,korea_strait,capacity_tanker
sunda_strait,0.005325991857276774,korea_strait,capacity_tanker
taiwan_strait,0.21557509262318889,korea_strait,capacity_tanker
tsugaru_strait,0.0,korea_strait,capacity_tanker
windward_passage,0.0,korea_strait,capacity_tanker
yucatan_channel,0.07906963573663005,korea_strait,capacity_tanker
balabac_strait,0.0,lombok_strait,capacity_tanker
bering_strait,0.0,lombok_strait,capacity_tanker
bohai_strait,0.08538203268463992,lombok_strait,capacity_tanker
bosporus_strait,0.1738947515684643,lombok_strait,capacity_tanker
dover_strait,0.0,lombok_strait,capacity_tanker
kerch_strait,0.0,lombok_strait,capacity_tanker
korea_strait,0.15186377910306623,lombok_strait,capacity_tanker
luzon_strait,0.06746075453802954,lombok_strait,capacity_tanker
magellan_strait,0.007354233911381623,lombok_strait,capacity_tanker
makassar_strait,0.0,lombok_strait,capacity_tanker
malacca_strait,0.24485606043996574,lombok_strait,capacity_tanker
mindoro_strait,0.021617541149259227,lombok_strait,capacity_tanker
mona_passage,0.04095021128136828,lombok_strait,capacity_tanker
ombai_strait,0.07138944494969322,lombok_strait,capacity_tanker
oresund_strait,0.045726600357178966,lombok_strait,capacity_tanker
sunda_strait,0.0,lombok_strait,capacity_tanker
taiwan_strait,0.013528181979737477,lombok_strait,capacity_tanker
tsugaru_strait,0.02207439676399777,lombok_strait,capacity_tanker
windward_passage,0.053902011273217434,lombok_strait,capacity_tanker
yucatan_channel,0.0,lombok_strait,capacity_tanker
balabac_strait,0.028739554159977747,luzon_strait,capacity_tanker
bering_strait,0.0,luzon_strait,capacity_tanker
bohai_strait,0.12692509447080852,luzon_strait,capacity_tanker
bosporus_strait,0.08266838907688503,luzon_strait,capacity_tanker
dover_strait,0.16399280788168744,luzon_strait,capacity_tanker
kerch_strait,0.0,luzon_strait,capacity_tanker
korea_strait,0.08844707268258091,luzon_strait,capacity_tanker
lombok_strait,0.030826695919224392,luzon_strait,capacity_tanker
magellan_strait,0.0036449097856542604,luzon_strait,capacity_tanker
makassar_strait,0.008259488001802883,luzon_strait,capacity_tanker
malacca_strait,0.07442040012983683,luzon_strait,capacity_tanker
mindoro_strait,0.020885116932777024,luzon_strait,capacity_tanker
mona_passage,0.04036129235242466,luzon_strait,capacity_tanker
ombai_strait,0.022761968297727808,luzon_strait,capacity_tanker
oresund_strait,0.0188123480269516,luzon_strait,capacity_tanker
sunda_strait,0.029686335266498914,luzon_strait,capacity_tanker
taiwan_strait,0.15528359176815515,luzon_strait,capacity_tanker
tsugaru_strait,0.0,luzon_strait,capacity_tanker
windward_passage,0.013110224243569394,luzon_strait,capacity_tanker
yucatan_channel,0.09117471100343749,luzon_strait,capacity_tanker
balabac_strait,0.022671758165210016,magellan_strait,capacity_tanker
bering_strait,0.0,magellan_strait,capacity_tanker
bohai_strait,0.03985087389582807,magellan_strait,capacity_tanker
bosporus_strait,0.1789254365657969,magellan_strait,capacity_tanker
dover_strait,0.0,magellan_strait,capacity_tanker
kerch_strait,0.0,magellan_strait,capacity_tanker
korea_strait,0.11861591364191224,magellan_strait,capacity_tanker
lombok_strait,0.021436198267792323,magellan_strait,capacity_tanker
luzon_strait,0.03690018374135497,magellan_strait,capacity_tanker
makassar_strait,0.07345333897660092,magellan_strait,capacity_tanker
malacca_strait,0.0,magellan_strait,capacity_tanker
mindoro_strait,0.08765894906549401,magellan_strait,capacity_tanker
mona_passage,0.045111385854211,magellan_strait,capacity_tanker
ombai_strait,0.0,magellan_strait,capacity_tanker
oresund_strait,0.0,magellan_strait,capacity_tanker
sunda_strait,0.10103617045525214,magellan_strait,capacity_tanker
taiwan_strait,0.0,magellan_strait,capacity_tanker
tsugaru_strait,0.220869852737707,magellan_strait,capacity_tanker
windward_passage,0.03458274077254657,magellan_strait,capacity_tanker
yucatan_channel,0.018887197860293747,magellan_strait,capacity_tanker
balabac_strait,0.020694217595011825,makassar_strait,capacity_tanker
bering_strait,0.0,makassar_strait,capacity_tanker
bohai_strait,0.0,makassar_strait,capacity_tanker
bosporus_strait,0.06487042043997268,makassar_strait,capacity_tanker
dover_strait,0.16815467954332897,makassar_strait,capacity_tanker
kerch_strait,0.0,makassar_strait,capacity_tanker
korea_strait,0.0,makassar_strait,capacity_tanker
lombok_strait,0.0,makassar_strait,capacity_tanker
luzon_strait,0.0390306786001464,makassar_strait,capacity_tanker
magellan_strait,0.04369653635638784,makassar_strait,capacity_tanker
malacca_strait,0.09025769669405714,makassar_strait,capacity_tanker
mindoro_strait,0.018078726839934094,makassar_strait,capacity_tanker
mona_passage,0.051213346125939634,makassar_strait,capacity_tanker
ombai_strait,0.0,makassar_strait,capacity_tanker
oresund_strait,0.029217729807029354,makassar_strait,capacity_tanker
sunda_strait,0.014493659730679754,makassar_strait,capacity_tanker
taiwan_strait,0.18698013942362327,makassar_strait,capacity_tanker
tsugaru_strait,0.08951942555646972,makassar_strait,capacity_tanker
windward_passage,0.018138214821847052,makassar_strait,capacity_tanker
yucatan_channel,0.1656545284655724,makassar_strait,capacity_tanker
balabac_strait,0.03411945178596611,malacca_strait,capacity_tanker
bering_strait,0.0,malacca_strait,capacity_tanker
bohai_strait,0.028445813014741937,malacca_strait,capacity_tanker
bosporus_strait,0.07742982791480527,malacca_strait,capacity_tanker
dover_strait,0.28773570003580945,malacca_strait,capacity_tanker
kerch_strait,0.0,malacca_strait,capacity_tanker
korea_strait,0.1400543622997136,malacca_strait,capacity_tanker
lombok_strait,0.03849839364902798,malacca_strait,capacity_tanker
luzon_strait,0.026372944197533187,malacca_strait,capacity_tanker
magellan_strait,0.0026261547117442116,malacca_strait,capacity_tanker
makassar_strait,0.007818453293277463,malacca_strait,capacity_tanker
mindoro_strait,0.022497542996657665,malacca_strait,capacity_tanker
mona_passage,0.01596732057420314,malacca_strait,capacity_tanker
ombai_strait,0.05118638430465491,malacca_strait,capacity_tanker
oresund_strait,0.017155399185503274,malacca_strait,capacity_tanker
sunda_strait,0.0362978855242433,malacca_strait,capacity_tanker
taiwan_strait,0.1137876728488748,malacca_strait,capacity_tanker
tsugaru_strait,0.01722800122256046,malacca_strait,capacity_tanker
windward_passage,0.01568185118356366,malacca_strait,capacity_tanker
yucatan_channel,0.06709684125711961,malacca_strait,capacity_tanker
balabac_strait,0.0009515963229665933,mindoro_strait,capacity_tanker
bering_strait,0.0,mindoro_strait,capacity_tanker
bohai_strait,0.038779224939268074,mindoro_strait,capacity_tanker
bosporus_strait,0.05686997840314494,mindoro_strait,capacity_tanker
dover_strait,0.35786595379765374,mindoro_strait,capacity_tanker
kerch_strait,0.0,mindoro_strait,capacity_tanker
korea_strait,0.0,mindoro_strait,capacity_tanker
lombok_strait,0.03690251965106592,mindoro_strait,capacity_tanker
luzon_strait,0.07575154243367394,mindoro_strait,capacity_tanker
magellan_strait,0.03786006621257921,mindoro_strait,capacity_tanker
makassar_strait,0.005399398682099399,mindoro_strait,capacity_tanker
malacca_strait,0.22650146182797137,mindoro_strait,capacity_tanker
mona_passage,0.0351720392682558,mindoro_strait,capacity_tanker
ombai_strait,0.03776836113829489,mindoro_strait,capacity_tanker
oresund_strait,0.0,mindoro_strait,capacity_tanker
sunda_strait,0.0764050448096099,mindoro_strait,capacity_tanker
taiwan_strait,0.0,mindoro_strait,capacity_tanker
tsugaru_strait,0.0,mindoro_strait,capacity_tanker
windward_passage,0.013772812513416333,mindoro_strait,capacity_tanker
yucatan_channel,0.0,mindoro_strait,capacity_tanker
balabac_strait,0.0,mona_passage,capacity_tanker
bering_strait,0.009247398993058618,mona_passage,capacity_tanker
bohai_strait,0.15587763126039617,mona_passage,capacity_tanker
bosporus_strait,0.024794886997523774,mona_passage,capacity_tanker
dover_strait,0.0,mona_passage,capacity_tanker
kerch_strait,0.0,mona_passage,capacity_tanker
korea_strait,0.09238326563425744,mona_passage,capacity_tanker
lombok_strait,0.08840216662809436,mona_passage,capacity_tanker
luzon_strait,0.21565658760801132,mona_passage,capacity_tanker
magellan_strait,0.02682515380662719,mona_passage,capacity_tanker
makassar_strait,0.05319006845022775,mona_passage,capacity_tanker
malacca_strait,0.19540386733688553,mona_passage,capacity_tanker
mindoro_strait,0.045565081209845135,mona_passage,capacity_tanker
ombai_strait,0.04672348995178614,mona_passage,capacity_tanker
oresund_strait,0.041989755089639015,mona_passage,capacity_tanker
sunda_strait,0.003940647033647446,mona_passage,capacity_tanker
taiwan_strait,0.0,mona_passage,capacity_tanker
tsugaru_strait,0.0,mona_passage,capacity_tanker
windward_passage,0.0,mona_passage,capacity_tanker
yucatan_channel,0.0,mona_passage,capacity_tanker
balabac_strait,0.02519857144390934,ombai_strait,capacity_tanker
bering_strait,0.004295817282234925,ombai_strait,capacity_tanker
bohai_strait,0.04348315886096522,ombai_strait,capacity_tanker
bosporus_strait,0.0,ombai_strait,capacity_tanker
dover_strait,0.10102093161602366,ombai_strait,capacity_tanker
kerch_strait,0.0,ombai_strait,capacity_tanker
korea_strait,0.0,ombai_strait,capacity_tanker
lombok_strait,0.0642154331282227,ombai_strait,capacity_tanker
luzon_strait,0.052817932798737297,ombai_strait,capacity_tanker
magellan_strait,0.0,ombai_strait,capacity_tanker
makassar_strait,0.0,ombai_strait,capacity_tanker
malacca_strait,0.32875896190817605,ombai_strait,capacity_tanker
mindoro_strait,0.02546276030907267,ombai_strait,capacity_tanker
mona_passage,0.02093179243444292,ombai_strait,capacity_tanker
oresund_strait,0.007402865434924734,ombai_strait,capacity_tanker
sunda_strait,0.028428861088347628,ombai_strait,capacity_tanker
taiwan_strait,0.05043799944099887,ombai_strait,capacity_tanker
tsugaru_strait,0.05909758448812269,ombai_strait,capacity_tanker
windward_passage,0.0007740453056083165,ombai_strait,capacity_tanker
yucatan_channel,0.18767328446021306,ombai_strait,capacity_tanker
balabac_strait,0.0,oresund_strait,capacity_tanker
bering_strait,0.0,oresund_strait,capacity_tanker
bohai_strait,0.04448357277568386,oresund_strait,capacity_tanker
bosporus_strait,0.026821728879976494,oresund_strait,capacity_tanker
dover_strait,0.08020471148259103,oresund_strait,capacity_tanker
kerch_strait,0.020436708094088853,oresund_strait,capacity_tanker
korea_strait,0.0,oresund_strait,capacity_tanker
lombok_strait,0.051334195989903235,oresund_strait,capacity_tanker
luzon_strait,0.05497012096086132,oresund_strait,capacity_tanker
magellan_strait,0.0,oresund_strait,capacity_tanker
makassar_strait,0.01537287451119003,oresund_strait,capacity_tanker
malacca_strait,0.07794594662309431,oresund_strait,capacity_tanker
mindoro_strait,0.0,oresund_strait,capacity_tanker
mona_passage,0.02668916316597556,oresund_strait,capacity_tanker
ombai_strait,0.01060715510630777,oresund_strait,capacity_tanker
sunda_strait,0.07484407975336135,oresund_strait,capacity_tanker
taiwan_strait,0.3641111433137808,oresund_strait,capacity_tanker
tsugaru_strait,0.10462722357425415,oresund_strait,capacity_tanker
windward_passage,0.0,oresund_strait,capacity_tanker
yucatan_channel,0.04755137576893128,oresund_strait,capacity_tanker
balabac_strait,0.041856896465281616,sunda_strait,capacity_tanker
bering_strait,0.006413008158203543,sunda_strait,capacity_tanker
bohai_strait,0.07800645136835921,sunda_strait,capacity_tanker
bosporus_strait,0.0,sunda_strait,capacity_tanker
dover_strait,0.1397098826029951,sunda_strait,capacity_tanker
kerch_strait,0.018966398929329453,sunda_strait,capacity_tanker
korea_strait,0.034939827621292725,sunda_strait,capacity_tanker
lombok_strait,0.0,sunda_strait,capacity_tanker
luzon_strait,0.09289865435627134,sunda_strait,capacity_tanker
magellan_strait,0.0382842061846101,sunda_strait,capacity_tanker
makassar_strait,0.009926804889684334,sunda_strait,capacity_tanker
malacca_strait,0.31160788161751407,sunda_strait,capacity_tanker
mindoro_strait,0.052372665044751125,sunda_strait,capacity_tanker
mona_passage,0.005699346364716073,sunda_strait,capacity_tanker
ombai_strait,0.04081016187274114,sunda_strait,capacity_tanker
oresund_strait,0.07946935035082267,sunda_strait,capacity_tanker
taiwan_strait,0.0,sunda_strait,capacity_tanker
tsugaru_strait,0.015699651850456783,sunda_strait,capacity_tanker
windward_passage,0.03333881232297068,sunda_strait,capacity_tanker
yucatan_channel,0.0,sunda_strait,capacity_tanker
balabac_strait,0.0,taiwan_strait,capacity_tanker
bering_strait,0.012729687993605476,taiwan_strait,capacity_tanker
bohai_strait,0.06351506508357388,taiwan_strait,capacity_tanker
bosporus_strait,0.0862006882107901,taiwan_strait,capacity_tanker
dover_strait,0.09726082089854796,taiwan_strait,capacity_tanker
kerch_strait,0.015613813096520369,taiwan_strait,capacity_tanker
korea_strait,0.18828379950986254,taiwan_strait,capacity_tanker
lombok_strait,0.005085262561590563,taiwan_strait,capacity_tanker
luzon_strait,0.10932732202668102,taiwan_strait,capacity_tanker
magellan_strait,0.0038211650335893735,taiwan_strait,capacity_tanker
makassar_strait,0.023367565899660468,taiwan_strait,capacity_tanker
malacca_strait,0.2063002660100289,taiwan_strait,capacity_tanker
mindoro_strait,0.0059876017481864195,taiwan_strait,capacity_tanker
mona_passage,0.0,taiwan_strait,capacity_tanker
ombai_strait,0.016056407008646176,taiwan_strait,capacity_tanker
oresund_strait,0.0780738352548265,taiwan_strait,capacity_tanker
sunda_strait,0.0,taiwan_strait,capacity_tanker
tsugaru_strait,0.08676283699115117,taiwan_strait,capacity_tanker
windward_passage,0.001613862672739122,taiwan_strait,capacity_tanker
yucatan_channel,0.0,taiwan_strait,capacity_tanker
balabac_strait,0.0,torres_strait,capacity_tanker
bering_strait,0.0,torres_strait,capacity_tanker
bohai_strait,0.032720835202576265,torres_strait,capacity_tanker
bosporus_strait,0.10248418104535185,torres_strait,capacity_tanker
dover_strait,0.07246425141888617,torres_strait,capacity_tanker
kerch_strait,0.0027494140201466608,torres_strait,capacity_tanker
korea_strait,0.0,torres_strait,capacity_tanker
lombok_strait,0.02780875151081839,torres_strait,capacity_tanker
luzon_strait,0.1627591149843792,torres_strait,capacity_tanker
magellan_strait,0.009827231888511392,torres_strait,capacity_tanker
makassar_strait,0.04722896343089606,torres_strait,capacity_tanker
malacca_strait,0.0,torres_strait,capacity_tanker
mindoro_strait,0.02002317527175439,torres_strait,capacity_tanker
mona_passage,0.05079893381192572,torres_strait,capacity_tanker
ombai_strait,0.1096765501228877,torres_strait,capacity_tanker
oresund_strait,0.03995246845615131,torres_strait,capacity_tanker
sunda_strait,0.054498581450269264,torres_strait,capacity_tanker
taiwan_strait,0.13547231646297847,torres_strait,capacity_tanker
tsugaru_strait,0.0831113837865263,torres_strait,capacity_tanker
yucatan_channel,0.04842384713594091,torres_strait,capacity_tanker
balabac_strait,0.002625962000442311,tsugaru_strait,capacity_tanker
bering_strait,0.014405201952721065,tsugaru_strait,capacity_tanker
bohai_strait,0.0,tsugaru_strait,capacity_tanker
bosporus_strait,0.0,tsugaru_strait,capacity_tanker
dover_strait,0.17274555186536777,tsugaru_strait,capacity_tanker
kerch_strait,0.03773962001806939,tsugaru_strait,capacity_tanker
korea_strait,0.0,tsugaru_strait,capacity_tanker
lombok_strait,0.010863218673654194,tsugaru_strait,capacity_tanker
luzon_strait,0.0,tsugaru_strait,capacity_tanker
magellan_strait,0.05698387601422454,tsugaru_strait,capacity_tanker
makassar_strait,0.03732366633231306,tsugaru_strait,capacity_tanker
malacca_strait,0.05956815386856978,tsugaru_strait,capacity_tanker
mindoro_strait,0.0,tsugaru_strait,capacity_tanker
mona_passage,0.0,tsugaru_strait,capacity_tanker
ombai_strait,0.06034723832170405,tsugaru_strait,capacity_tanker
oresund_strait,0.07718215453734238,tsugaru_strait,capacity_tanker
sunda_strait,0.0,tsugaru_strait,capacity_tanker
taiwan_strait,0.2877817276763848,tsugaru_strait,capacity_tanker
windward_passage,0.012981005915739828,tsugaru_strait,capacity_tanker
yucatan_channel,0.16945262282346665,tsugaru_strait,capacity_tanker
balabac_strait,0.09132335637791171,windward_passage,capacity_tanker
bering_strait,0.044200043724826624,windward_passage,capacity_tanker
bohai_strait,0.10087920843046516,windward_passage,capacity_tanker
bosporus_strait,0.0,windward_passage,capacity_tanker
dover_strait,0.00974483405661819,windward_passage,capacity_tanker
kerch_strait,0.05054947986394718,windward_passage,capacity_tanker
korea_strait,0.0,windward_passage,capacity_tanker
lombok_strait,0.11541841055279121,windward_passage,capacity_tanker
luzon_strait,0.09491593220165295,windward_passage,capacity_tanker
magellan_strait,0.02406800789744654,windward_passage,capacity_tanker
makassar_strait,0.02058096708571951,windward_passage,capacity_tanker
malacca_strait,0.23514222128590534,windward_passage,capacity_tanker
mindoro_strait,0.029437047269863906,windward_passage,capacity_tanker
mona_passage,0.0,windward_passage,capacity_tanker
ombai_strait,0.010021489125520644,windward_passage,capacity_tanker
oresund_strait,0.0,windward_passage,capacity_tanker
sunda_strait,0.06521775080670897,windward_passage,capacity_tanker
taiwan_strait,0.0,windward_passage,capacity_tanker
tsugaru_strait,0.04275159108330398,windward_passage,capacity_tanker
yucatan_channel,0.0657496602373181,windward_passage,capacity_tanker
balabac_strait,0.0,yucatan_channel,capacity_tanker
bering_strait,0.009755287424654053,yucatan_channel,capacity_tanker
bohai_strait,0.09990833597891291,yucatan_channel,capacity_tanker
bosporus_strait,0.07240440184565144,yucatan_channel,capacity_tanker
dover_strait,0.3086996088897611,yucatan_channel,capacity_tanker
kerch_strait,0.00394425241601916,yucatan_channel,capacity_tanker
korea_strait,0.08228553799174312,yucatan_channel,capacity_tanker
lombok_strait,0.0,yucatan_channel,capacity_tanker
luzon_strait,0.07961286056563036,yucatan_channel,capacity_tanker
magellan_strait,0.005259437318436593,yucatan_channel,capacity_tanker
makassar_strait,0.027815345013851554,yucatan_channel,capacity_tanker
malacca_strait,0.14980791510558122,yucatan_channel,capacity_tanker
mindoro_strait,0.0,yucatan_channel,capacity_tanker
mona_passage,0.0,yucatan_channel,capacity_tanker
ombai_strait,0.07174868172523809,yucatan_channel,capacity_tanker
oresund_strait,0.01094757990797411,yucatan_channel,capacity_tanker
sunda_strait,0.0,yucatan_channel,capacity_tanker
taiwan_strait,0.0,yucatan_channel,capacity_tanker
tsugaru_strait,0.06772698535189092,yucatan_channel,capacity_tanker
windward_passage,0.010083770464655587,yucatan_channel,capacity_tanker
